Unnamed: 0,Artist and Title,Artist,Streams,Daily,year,main_genre,genres,first_genre,second_genre,third_genre
1600,Kid Cudi - Mr. Rager,Kid Cudi,519946149,318782,2010.0,Hip-Hop/Rap,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",hip hop,ohio hip hop,pop rap
1601,Nelly - Just A Dream,Nelly,510968767,221115,2010.0,Pop,"['dance pop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'st louis rap', 'urban contemporary']",dance pop,gangster rap,hip hop
1602,Enrique Iglesias - Cuando Me Enamoro,Enrique Iglesias,499269504,279240,2010.0,Pop,"['dance pop', 'latin pop', 'mexican pop']",dance pop,latin pop,mexican pop
1603,Kanye West - Devil In A New Dress,Kanye West,475434765,270573,2010.0,Hip-Hop/Rap,"['chicago rap', 'hip hop', 'rap']",chicago rap,hip hop,rap
1604,Lady A - Need You Now,Lady A,473992537,209860,2010.0,Pop,"['art pop', 'dance pop', 'pop']",art pop,dance pop,pop
1605,Bruno Mars - Runaway Baby,Bruno Mars,471140199,298646,2010.0,Pop,"['dance pop', 'pop']",dance pop,pop,Unknown
1606,bôa - Duvet,bôa,466518644,776340,2010.0,,,,,
1607,Gorillaz - Rhinestone Eyes,Gorillaz,465838220,235285,2010.0,Hip-Hop/Rap,"['alternative hip hop', 'modern rock', 'rock']",alternative hip hop,modern rock,rock
1608,Dread Mar I - Tu Sin Mi,Dread Mar I,440470496,356527,2010.0,World/Traditional,"['argentine reggae', 'rock en espanol']",argentine reggae,rock en espanol,Unknown
1609,The Black Keys - Howlin' for You,The Black Keys,436474733,180355,2010.0,Rock,"['alternative rock', 'blues rock', 'garage rock', 'indie rock', 'indietronica', 'modern blues rock', 'modern rock', 'punk blues', 'rock']",alternative rock,blues rock,garage rock
1610,Plan B - Si No Le Contesto,Plan B,419908669,354703,2010.0,World/Traditional,"['reggaeton', 'trap latino', 'urbano latino']",reggaeton,trap latino,urbano latino
1611,Angus & Julia Stone - Big Jet Plane,Angus & Julia Stone,410747032,198188,2010.0,Indie/Alternative,"['australian indie folk', 'indie folk']",australian indie folk,indie folk,Unknown
1612,Zac Brown Band - Knee Deep,Zac Brown Band,408925334,243038,2010.0,World/Traditional,"['contemporary country', 'country', 'country road', 'modern country rock']",contemporary country,country,country road
1613,Jeremih - Down On Me,Jeremih,406563684,199983,2010.0,Hip-Hop/Rap,"['chicago rap', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",chicago rap,pop rap,r&b
1614,Kavinsky - Nightcall,Kavinsky,402286459,195689,2010.0,Electronic/Dance,['filter house'],filter house,Unknown,Unknown
1615,Taylor Swift - Back To December,Taylor Swift,401517170,124970,2010.0,Pop,['pop'],pop,Unknown,Unknown
1616,CeeLo Green - Fuck You,CeeLo Green,393702858,129586,2010.0,Hip-Hop/Rap,"['atl hip hop', 'pop rap']",atl hip hop,pop rap,Unknown
1617,Camila - Mientes,Camila,393035809,491821,2010.0,Pop,"['dance pop', 'pop']",dance pop,pop,Unknown
1618,Dr. Dog - Where'd All the Time Go?,Dr. Dog,390951305,358911,2010.0,Pop,"['chamber pop', 'indie rock', 'modern folk rock', 'philly indie', 'pov: indie', 'seattle indie', 'stomp and holler']",chamber pop,indie rock,modern folk rock
1619,Jason Derulo - In My Head,Jason Derulo,383543528,142169,2010.0,Pop,"['dance pop', 'pop']",dance pop,pop,Unknown
1620,Neon Trees - Animal,Neon Trees,383433823,175997,2010.0,Rock,"['modern rock', 'neo mellow', 'pop rock', 'pov: indie']",modern rock,neo mellow,pop rock
1621,Jason Aldean - Dirt Road Anthem,Jason Aldean,377645118,169052,2010.0,World/Traditional,"['contemporary country', 'country', 'country road', 'modern country rock']",contemporary country,country,country road
1622,Prince Royce - Corazón Sin Cara,Prince Royce,375188839,218383,2010.0,World/Traditional,"['bachata', 'latin hip hop', 'latin pop', 'urbano latino']",bachata,latin hip hop,latin pop
1623,Rihanna - Man Down,Rihanna,371675301,152180,2010.0,Pop,"['barbadian pop', 'pop', 'urban contemporary']",barbadian pop,pop,urban contemporary
1624,Katy Perry - E.T.,Katy Perry,370344109,178183,2010.0,Pop,['pop'],pop,Unknown,Unknown
1625,Avenged Sevenfold - Nightmare,Avenged Sevenfold,368712781,147093,2010.0,Metal,['alternative metal'],alternative metal,Unknown,Unknown
1626,USHER - OMG,USHER,368220010,159325,2010.0,Hip-Hop/Rap,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'rap', 'south carolina hip hop', 'urban contemporary']",atl hip hop,contemporary r&b,dance pop
1627,Kanye West - Monster,Kanye West,367858628,96186,2010.0,Hip-Hop/Rap,"['chicago rap', 'hip hop', 'rap']",chicago rap,hip hop,rap
1628,Jason Derulo - Ridin' Solo,Jason Derulo,361919812,109944,2010.0,Pop,"['dance pop', 'pop']",dance pop,pop,Unknown
1629,Two Door Cinema Club - Undercover Martyn,Two Door Cinema Club,360992383,160029,2010.0,Rock,"['indie rock', 'indietronica', 'irish rock', 'modern alternative rock', 'modern rock', 'northern irish indie']",indie rock,indietronica,irish rock
1630,Hans Zimmer - Time,Hans Zimmer,359642658,118731,2010.0,Classical/Orchestral,"['german soundtrack', 'orchestral soundtrack', 'soundtrack']",german soundtrack,orchestral soundtrack,soundtrack
1631,Nelly Furtado - Broken Strings,Nelly Furtado,359119973,91288,2010.0,Pop,"['canadian latin', 'canadian pop', 'dance pop', 'pop']",canadian latin,canadian pop,dance pop
1632,DJ Khaled - All I Do Is Win,DJ Khaled,358847081,83034,2010.0,Hip-Hop/Rap,"['hip hop', 'miami hip hop', 'pop rap', 'rap']",hip hop,miami hip hop,pop rap
1633,Breakbot - Baby I'm Yours,Breakbot,356827187,108489,2010.0,Electronic/Dance,"['filter house', 'funktronica', 'nu disco']",filter house,funktronica,nu disco
1634,Daddy Yankee - La Despedida,Daddy Yankee,349643402,321126,2010.0,Hip-Hop/Rap,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",latin hip hop,reggaeton,trap latino
1635,The Band Perry - If I Die Young,The Band Perry,345232057,95237,2010.0,World/Traditional,"['contemporary country', 'country', 'country dawn', 'country road']",contemporary country,country,country dawn
1636,Robyn - Dancing On My Own,Robyn,345190610,106623,2010.0,Pop,"['dance pop', 'electropop', 'neo-synthpop', 'scandipop', 'swedish electropop', 'swedish pop']",dance pop,electropop,neo-synthpop
1637,P!nk - F**kin' Perfect,P!nk,342410482,129337,2010.0,Pop,[],Unknown,Unknown,Unknown
1638,Ellie Goulding - Lights,Ellie Goulding,341954037,73115,2010.0,Electronic/Dance,"['indietronica', 'metropopolis', 'pop', 'uk pop']",indietronica,metropopolis,pop
1639,Eminem - No Love,Eminem,338451100,96037,2010.0,Hip-Hop/Rap,"['detroit hip hop', 'hip hop', 'rap']",detroit hip hop,hip hop,rap
1640,Lupe Fiasco - The Show Goes On,Lupe Fiasco,335762128,131084,2010.0,Hip-Hop/Rap,"['chicago rap', 'conscious hip hop', 'hip hop', 'political hip hop', 'pop rap', 'rap', 'southern hip hop']",chicago rap,conscious hip hop,hip hop
1641,Maroon 5 - Misery,Maroon 5,334156794,140916,2010.0,Pop,['pop'],pop,Unknown,Unknown
1642,Pitbull - Hey Baby (Drop It to the Floor),Pitbull,333584951,226667,2010.0,Pop,"['dance pop', 'miami hip hop', 'pop']",dance pop,miami hip hop,pop
1643,Calle 13 - Muerte En Hawaii,Calle 13,329681635,152958,2010.0,World/Traditional,"['latin afrobeat', 'latin alternative', 'latin hip hop', 'latin rock', 'puerto rican rock', 'rap conciencia', 'reggaeton', 'rock en espanol']",latin afrobeat,latin alternative,latin hip hop
1644,Diddy - Dirty Money - Coming Home,Diddy,329432772,74990,2010.0,Pop,"['dance pop', 'east coast hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap']",dance pop,east coast hip hop,hip hop
1645,Plan B - Por Que Te Demoras?,Plan B,327615115,291924,2010.0,World/Traditional,"['reggaeton', 'trap latino', 'urbano latino']",reggaeton,trap latino,urbano latino
1646,Kid Cudi - Erase Me,Kid Cudi,324951034,79255,2010.0,Hip-Hop/Rap,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",hip hop,ohio hip hop,pop rap
1647,The Script - For the First Time,The Script,322046979,104384,2010.0,Rock,"['celtic rock', 'pop']",celtic rock,pop,Unknown
1648,Eminem - Cinderella Man,Eminem,320726024,82110,2010.0,Hip-Hop/Rap,"['detroit hip hop', 'hip hop', 'rap']",detroit hip hop,hip hop,rap
1649,Trey Songz - Bottoms Up,Trey Songz,319424605,122504,2010.0,Pop,"['dance pop', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",dance pop,r&b,southern hip hop
1650,Coldplay - Christmas Lights,Coldplay,318702389,7990,2010.0,Rock,"['permanent wave', 'pop']",permanent wave,pop,Unknown
1651,Eminem - Space Bound,Eminem,317511621,65555,2010.0,Hip-Hop/Rap,"['detroit hip hop', 'hip hop', 'rap']",detroit hip hop,hip hop,rap
1652,Kesha - We R Who We R,Kesha,317237823,141840,2010.0,Pop,"['dance pop', 'pop']",dance pop,pop,Unknown
1653,Mohombi - Bumpy Ride,Mohombi,308576328,130953,2010.0,,,,,
1654,Black Eyed Peas - The Time (Dirty Bit),Black Eyed Peas,300928796,102711,2010.0,Pop,"['dance pop', 'pop', 'pop rap']",dance pop,pop,pop rap
1655,Justin Bieber - Somebody To Love,Justin Bieber,300174090,148604,2010.0,Pop,"['canadian pop', 'pop']",canadian pop,pop,Unknown
1656,Nicki Minaj - Moment 4 Life,Nicki Minaj,299186774,116330,2010.0,Pop,"['hip pop', 'pop', 'queens hip hop', 'rap']",hip pop,pop,queens hip hop
1657,Rihanna - California King Bed,Rihanna,298495981,84245,2010.0,Pop,"['barbadian pop', 'pop', 'urban contemporary']",barbadian pop,pop,urban contemporary
1658,Lil Wayne - Right Above It,Lil Wayne,296889422,95585,2010.0,Hip-Hop/Rap,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",hip hop,new orleans rap,pop rap
1659,The Naked And Famous - Young Blood,The Naked And Famous,290955413,76281,2010.0,Indie/Alternative,"['auckland indie', 'indietronica', 'kiwi rock', 'metropopolis', 'shimmer pop']",auckland indie,indietronica,kiwi rock
1660,Mac Miller - Knock Knock,Mac Miller,287185366,91011,2010.0,Hip-Hop/Rap,"['hip hop', 'pittsburgh rap', 'rap']",hip hop,pittsburgh rap,rap
1661,Train - Marry Me,Train,281308155,52022,2010.0,Pop,"['hip pop', 'pop']",hip pop,pop,Unknown
1662,Two Door Cinema Club - Something Good Can Work,Two Door Cinema Club,278452151,79937,2010.0,Rock,"['indie rock', 'indietronica', 'irish rock', 'modern alternative rock', 'modern rock', 'northern irish indie']",indie rock,indietronica,irish rock
1663,Swedish House Mafia - One (Your Name),Swedish House Mafia,274574180,113830,2010.0,Electronic/Dance,"['edm', 'pop dance', 'progressive electro house']",edm,pop dance,progressive electro house
1664,Aloe Blacc - I Need A Dollar,Aloe Blacc,269593734,103343,2010.0,Pop,"['pop soul', 'r&b']",pop soul,r&b,Unknown
1665,David Guetta - Who's That Chick?,David Guetta,268893462,203036,2010.0,Electronic/Dance,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",big room,dance pop,edm
1666,Drake - Over,Drake,263131677,87292,2010.0,Hip-Hop/Rap,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",canadian hip hop,canadian pop,hip hop
1667,Rihanna - Love The Way You Lie (Part II),Rihanna,261484567,65677,2010.0,Pop,"['barbadian pop', 'pop', 'urban contemporary']",barbadian pop,pop,urban contemporary
1668,Andy Grammer - Keep Your Head Up,Andy Grammer,261193010,63366,2010.0,Rock,"['neo mellow', 'post-teen pop', 'viral pop']",neo mellow,post-teen pop,viral pop
1669,My Chemical Romance - Na Na Na (Na Na Na Na Na Na Na Na Na),My Chemical Romance,261046354,82088,2010.0,Rock,"['emo', 'modern rock', 'pop punk', 'pov: indie', 'rock']",emo,modern rock,pop punk
1670,Cartel De Santa - Bombos y Tarolas,Cartel De Santa,257249757,120416,2010.0,Hip-Hop/Rap,"['latin hip hop', 'mexican hip hop']",latin hip hop,mexican hip hop,Unknown
1671,The Black Keys - Tighten Up,The Black Keys,255944117,113906,2010.0,Rock,"['alternative rock', 'blues rock', 'garage rock', 'indie rock', 'indietronica', 'modern blues rock', 'modern rock', 'punk blues', 'rock']",alternative rock,blues rock,garage rock
1672,Enrique Iglesias - I Like It,Enrique Iglesias,254181305,127178,2010.0,Pop,"['dance pop', 'latin pop', 'mexican pop']",dance pop,latin pop,mexican pop
1673,Juan Gabriel - ¿Por Qué Me Haces Llorar?,Juan Gabriel,253849240,179294,2010.0,World/Traditional,"['cancion melodica', 'latin pop', 'mariachi', 'musica mexicana', 'ranchera']",cancion melodica,latin pop,mariachi
1674,Kesha - Your Love Is My Drug,Kesha,250227994,139426,2010.0,Pop,"['dance pop', 'pop']",dance pop,pop,Unknown
1675,Far East Movement - Rocketeer,Far East Movement,246284303,103238,2010.0,Hip-Hop/Rap,"['asian american hip hop', 'dance pop', 'pop rap']",asian american hip hop,dance pop,pop rap
1676,Shakira - Rabiosa,Shakira,244794259,120515,2010.0,Pop,"['colombian pop', 'dance pop', 'latin pop', 'pop']",colombian pop,dance pop,latin pop
1677,Justin Bieber - That Should Be Me,Justin Bieber,244105106,249698,2010.0,Pop,"['canadian pop', 'pop']",canadian pop,pop,Unknown
1678,Don Omar - Hooka,Don Omar,242901379,207436,2010.0,Hip-Hop/Rap,"['latin hip hop', 'puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']",latin hip hop,puerto rican pop,reggaeton
1679,Zac Brown Band - Colder Weather,Zac Brown Band,241067678,98513,2010.0,World/Traditional,"['contemporary country', 'country', 'country road', 'modern country rock']",contemporary country,country,country road
1680,USHER - Hey Daddy (Daddy's Home),USHER,239496232,451636,2010.0,Hip-Hop/Rap,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'rap', 'south carolina hip hop', 'urban contemporary']",atl hip hop,contemporary r&b,dance pop
1681,Roar - Christmas Kids,Roar,238614199,184208,2010.0,,,,,
1682,Rick Ross - Aston Martin Music,Rick Ross,238557184,109481,2010.0,Hip-Hop/Rap,"['dirty south rap', 'gangster rap', 'hip hop', 'rap', 'southern hip hop', 'trap']",dirty south rap,gangster rap,hip hop
1683,Calle 13 - La Vuelta Al Mundo,Calle 13,237611149,106206,2010.0,World/Traditional,"['latin afrobeat', 'latin alternative', 'latin hip hop', 'latin rock', 'puerto rican rock', 'rap conciencia', 'reggaeton', 'rock en espanol']",latin afrobeat,latin alternative,latin hip hop
1684,Ellie Goulding - Your Song,Ellie Goulding,237459695,47976,2010.0,Electronic/Dance,"['indietronica', 'metropopolis', 'pop', 'uk pop']",indietronica,metropopolis,pop
1685,J Boog - Let's Do It Again,J Boog,236654910,67524,2010.0,World/Traditional,['kaneka'],kaneka,Unknown,Unknown
1686,Enrique Iglesias - Tonight (I'm Fuckin' You),Enrique Iglesias,234532854,61870,2010.0,Pop,"['dance pop', 'latin pop', 'mexican pop']",dance pop,latin pop,mexican pop
1687,Taylor Swift - Mean,Taylor Swift,233920694,53742,2010.0,Pop,['pop'],pop,Unknown,Unknown
1688,Billy Ocean - Love Really Hurts Without You,Billy Ocean,233479215,139665,2010.0,Electronic/Dance,"['disco', 'mellow gold', 'new romantic', 'new wave pop', 'soft rock', 'yacht rock']",disco,mellow gold,new romantic
1689,Prince Royce - Rechazame,Prince Royce,229697917,175829,2010.0,World/Traditional,"['bachata', 'latin hip hop', 'latin pop', 'urbano latino']",bachata,latin hip hop,latin pop
1690,Kesha - Backstabber,Kesha,228826742,128914,2010.0,Pop,"['dance pop', 'pop']",dance pop,pop,Unknown
1691,Kanye West - Gorgeous,Kanye West,226786643,84136,2010.0,Hip-Hop/Rap,"['chicago rap', 'hip hop', 'rap']",chicago rap,hip hop,rap
1692,Taylor Swift - Mine,Taylor Swift,226493941,41836,2010.0,Pop,['pop'],pop,Unknown,Unknown
1693,Kylie Minogue - Santa Baby,Kylie Minogue,225702073,1258,2010.0,Electronic/Dance,"['australian dance', 'australian pop', 'dance pop', 'eurodance', 'new wave pop']",australian dance,australian pop,dance pop
1694,Kanye West - Dark Fantasy,Kanye West,222519033,80598,2010.0,Hip-Hop/Rap,"['chicago rap', 'hip hop', 'rap']",chicago rap,hip hop,rap
1695,Camila - Aléjate de Mí,Camila,222147228,141368,2010.0,Pop,"['dance pop', 'pop']",dance pop,pop,Unknown
1696,Zaz - Je veux,Zaz,221532754,133449,2010.0,,,,,
1697,Don Omar - Taboo,Don Omar,221474939,157433,2010.0,Hip-Hop/Rap,"['latin hip hop', 'puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']",latin hip hop,puerto rican pop,reggaeton
1698,Juan Luis Guerra 4.40 - Bachata En Fukuoka,Juan Luis Guerra 4.40,221155470,275004,2010.0,World/Traditional,"['bachata', 'latin pop', 'tropical']",bachata,latin pop,tropical
1699,Gyptian - Hold You,Gyptian,221016406,149925,2010.0,Hip-Hop/Rap,"['conscious hip hop', 'dancehall', 'reggae fusion']",conscious hip hop,dancehall,reggae fusion
1700,Mac Miller - Nikes on My Feet,Mac Miller,220270853,106772,2010.0,Hip-Hop/Rap,"['hip hop', 'pittsburgh rap', 'rap']",hip hop,pittsburgh rap,rap
1701,Billy Ocean - Caribbean Queen (No More Love On the Run),Billy Ocean,218712813,145776,2010.0,Electronic/Dance,"['disco', 'mellow gold', 'new romantic', 'new wave pop', 'soft rock', 'yacht rock']",disco,mellow gold,new romantic
1702,Thirty Seconds To Mars - This Is War,Thirty Seconds To Mars,215648487,57512,2010.0,Rock,"['modern rock', 'post-grunge']",modern rock,post-grunge,Unknown
1703,Nelly Furtado - Fotografía,Nelly Furtado,215470829,89232,2010.0,Pop,"['canadian latin', 'canadian pop', 'dance pop', 'pop']",canadian latin,canadian pop,dance pop
1704,Kings of Leon - Pyro,Kings of Leon,214552507,188624,2010.0,Rock,"['modern rock', 'rock']",modern rock,rock,Unknown
1705,Mike Posner - Please Don't Go,Mike Posner,212303514,60260,2010.0,Pop,"['dance pop', 'pop', 'pop dance', 'pop rap']",dance pop,pop,pop dance
1706,Avenged Sevenfold - So Far Away,Avenged Sevenfold,209786300,145818,2010.0,Metal,['alternative metal'],alternative metal,Unknown,Unknown
1707,DJ Antoine - Ma Chérie,DJ Antoine,209225649,130026,2010.0,Electronic/Dance,"['nordic house', 'pop house']",nordic house,pop house,Unknown
1708,Marco Antonio Solís - ¿A Dónde Vamos A Parar?,Marco Antonio Solís,206035829,127375,2010.0,World/Traditional,"['grupera', 'latin pop', 'musica mexicana', 'ranchera']",grupera,latin pop,musica mexicana
1709,Kesha - Take It Off,Kesha,205575217,93441,2010.0,Pop,"['dance pop', 'pop']",dance pop,pop,Unknown
1710,Miguel - All I Want Is You,Miguel,204054565,132550,2010.0,R&B/Soul,"['r&b', 'urban contemporary']",r&b,urban contemporary,Unknown
1711,Skrillex - Scary Monsters and Nice Sprites,Skrillex,203948755,34327,2010.0,Electronic/Dance,"['brostep', 'complextro', 'edm', 'electro', 'pop dance']",brostep,complextro,edm
1712,Drake - Up All Night,Drake,202795198,52415,2010.0,Hip-Hop/Rap,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",canadian hip hop,canadian pop,hip hop
1713,Volbeat - A Warrior's Call,Volbeat,200544787,59927,2010.0,Metal,"['danish metal', 'danish rock']",danish metal,danish rock,Unknown
1714,Tim Berg - Bromance,Tim Berg,197909568,65372,2010.0,,,,,
1715,B.o.B - Magic,B.o.B,197033066,50246,2010.0,Rock,"['emo', 'modern rock', 'pop', 'pop punk', 'rock']",emo,modern rock,pop
1716,Taylor Swift - Better Than Revenge,Taylor Swift,196406314,44611,2010.0,Pop,['pop'],pop,Unknown,Unknown
1717,Shakira - Loca,Shakira,196018800,109774,2010.0,Pop,"['colombian pop', 'dance pop', 'latin pop', 'pop']",colombian pop,dance pop,latin pop
1718,Kesha - Cannibal,Kesha,195681927,101557,2010.0,Pop,"['dance pop', 'pop']",dance pop,pop,Unknown
1719,CeeLo Green - Forget You,CeeLo Green,195573731,71931,2010.0,Hip-Hop/Rap,"['atl hip hop', 'pop rap']",atl hip hop,pop rap,Unknown
1720,Avenged Sevenfold - Welcome to the Family,Avenged Sevenfold,195292381,54964,2010.0,Metal,['alternative metal'],alternative metal,Unknown,Unknown
1721,Canserbero - Pensando en Ti,Canserbero,195209283,137313,2010.0,Hip-Hop/Rap,"['boom bap espanol', 'rap conciencia', 'rap politico', 'trap latino', 'venezuelan hip hop']",boom bap espanol,rap conciencia,rap politico
1722,Bullet For My Valentine - Your Betrayal,Bullet For My Valentine,191892422,64065,2010.0,Metal,"['alternative metal', 'melodic metalcore', 'nu metal', 'post-grunge', 'uk metalcore', 'welsh metal']",alternative metal,melodic metalcore,nu metal
1723,Jeremih - Love Don't Change,Jeremih,189510561,69366,2010.0,Hip-Hop/Rap,"['chicago rap', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",chicago rap,pop rap,r&b
1724,Men Without Hats - The Safety Dance,Men Without Hats,186738375,72174,2010.0,Rock,"['classic canadian rock', 'new romantic', 'new wave pop', 'synthpop']",classic canadian rock,new romantic,new wave pop
